# FAO production data is used to scale Net Exports (FAO Exports - FAO Imports) at the Region level
# such that Global Production equals Consumption (Production - Net Exports).
GCAM_region_ID,GCAM_commodity,year,Prod_bm3,NetExp_bm3,Cons_bm3
18,Forest,2001,0.13560324640000002,9.467911943972229e-4,0.1346564552056028
18,Forest,2002,0.1325326128,9.867005998746847e-4,0.13154591220012532
18,Forest,2003,0.1297249584,7.190876526626533e-4,0.12900587074733735
18,Forest,2004,0.1273267612,4.342134055744795e-4,0.12689254779442552
18,Forest,2005,0.123401088,1.0094958223164086e-4,0.12330013841776837
18,Forest,2006,0.1209973808,5.490069783255225e-5,0.12094248010216745
18,Forest,2007,0.1173443098,-2.436348330410454e-5,0.11736867328330411
18,Forest,2008,0.115355787,-3.773917609319055e-5,0.11539352617609319
18,Forest,2009,0.1153205602,-4.4320109417878006e-5,0.11536488030941788
18,Forest,2010,0.1157698828,-5.896366618575455e-5,0.11582884646618576
18,Forest,2011,0.11723590700000001,-9.05666267870947e-5,0.11732647362678711
18,Forest,2012,0.12009760220000001,-1.111316647589844e-4,0.120208733864759
18,Forest,2013,0.12179140200000001,-1.9583743396466013e-4,0.12198723943396467
18,Forest,2014,0.1227408645,-2.3385133653416879e-4,0.12297471583653417
18,Forest,2015,0.12448031966666669,-2.998327178727056e-4,0.12478015238453939
19,Forest,1971,0.04709560420000001,-0.04056164492894875,0.08765724912894876
19,Forest,1972,0.0447184044,-0.04260715877442855,0.08732556317442855
19,Forest,1973,0.0417358044,-0.041867337750978915,0.08360314215097892
19,Forest,1974,0.0395138044,-0.042580697031965535,0.08209450143196553
19,Forest,1975,0.0374560026,-0.04251513097596734,0.07997113357596734
19,Forest,1976,0.035459201200000005,-0.041331690496340244,0.07679089169634025
19,Forest,1977,0.034247801200000004,-0.041496315858095635,0.07574411705809564
19,Forest,1978,0.0341524014,-0.04186780360470816,0.07602020500470816
19,Forest,1979,0.0333284012,-0.039508856072965275,0.07283725727296528
19,Forest,1980,0.032987603000000004,-0.03718281897877057,0.07017042197877058
19,Forest,1981,0.0327591152,-0.034574039156392046,0.06733315435639205
19,Forest,1982,0.0325987136,-0.03127633416676453,0.06387504776676453
19,Forest,1983,0.0323701136,-0.029535523092183824,0.061905636692183824
19,Forest,1984,0.0324043138,-0.029534486280630823,0.061938800080630824
19,Forest,1985,0.0321031122,-0.030001155463414142,0.06210426766341414
19,Forest,1986,0.0319986,-0.030023209043607217,0.06202180904360722
19,Forest,1987,0.031554,-0.03033857353654916,0.06189257353654916
